Tempo;Corsa;Carico;Deformazione 1
0.57400;0.00634;197.23789;-0.02884
0.58400;0.00646;198.47648;-0.02855
0.59400;0.00664;199.77286;-0.02842
0.60400;0.00682;201.21918;-0.02852
0.61400;0.00700;202.65880;-0.02859
0.62400;0.00711;203.82542;-0.02849
0.63400;0.00729;204.95516;-0.02882
0.64400;0.00747;206.49636;-0.02838
0.65400;0.00759;208.07853;-0.02742
0.66400;0.00771;209.53089;-0.02675
0.67400;0.00789;210.70652;-0.02644
0.68400;0.00801;211.63549;-0.02630
0.69400;0.00813;212.68199;-0.02657
0.70400;0.00825;213.85711;-0.02678
0.71400;0.00843;214.99440;-0.02668
0.72400;0.00855;215.94588;-0.02662
0.73400;0.00867;216.44763;-0.02701
0.74400;0.00879;217.24494;-0.02684
0.75400;0.00897;218.10343;-0.02657
0.76400;0.00909;218.98611;-0.02626
0.77400;0.00921;219.90140;-0.02611
0.78400;0.00933;220.75598;-0.02599
0.79400;0.00945;221.47542;-0.02646
0.80400;0.00957;222.09475;-0.02680
0.81400;0.00975;222.83902;-0.02661
0.82400;0.00987;223.40734;-0.02684
0.83400;0.00998;224.14606;-0.02699
0.84400;0.01010;224.83887;-0.02662
0.85400;0.01022;225.66570;-0.02688
0.86400;0.01034;226.89130;-0.02669
0.87400;0.01046;227.86637;-0.02620
0.88400;0.01058;228.70807;-0.02586
0.89400;0.01070;229.54063;-0.02609
0.90400;0.01082;230.16962;-0.02609
0.91400;0.01094;230.95114;-0.02584
0.92400;0.01106;231.88926;-0.02581
0.93400;0.01118;232.57670;-0.02559
0.94400;0.01130;233.10173;-0.02518
0.95400;0.01142;233.53549;-0.02529
0.96400;0.01154;234.39238;-0.02559
0.97400;0.01166;235.08887;-0.02627
0.98400;0.01178;235.80445;-0.02692
0.99400;0.01190;236.44629;-0.02676
1.00400;0.01208;237.28181;-0.02625
1.01400;0.01214;238.37611;-0.02627
1.02400;0.01232;239.44492;-0.02619
1.03400;0.01238;240.37517;-0.02541
1.04400;0.01250;240.96188;-0.02521
1.05400;0.01268;241.36906;-0.02536
1.06400;0.01274;241.83800;-0.02532
1.07400;0.01285;242.81598;-0.02543
1.08400;0.01297;243.78048;-0.02571
1.09400;0.01309;244.65509;-0.02557
1.10400;0.01321;245.49111;-0.02549
1.11400;0.01333;246.11033;-0.02545
1.12400;0.01345;246.43433;-0.02521
1.13400;0.01351;247.09187;-0.02498
1.14400;0.01363;247.82650;-0.02452
1.15400;0.01375;248.54555;-0.02430
1.16400;0.01387;249.43633;-0.02423
1.17400;0.01399;250.13988;-0.02526
1.18400;0.01405;250.89353;-0.02571
1.19400;0.01417;251.53712;-0.02509
1.20400;0.01429;252.26611;-0.02418
1.21400;0.01441;252.76002;-0.02386
1.22400;0.01447;253.38312;-0.02356
1.23400;0.01459;254.13483;-0.02341
1.24400;0.01471;255.06469;-0.02412
1.25400;0.01483;255.76358;-0.02436
1.26400;0.01489;256.70605;-0.02459
1.27400;0.01501;257.52052;-0.02504
1.28400;0.01513;258.25542;-0.02509
1.29400;0.01525;258.87291;-0.02464
1.30400;0.01537;259.55359;-0.02398
1.31400;0.01549;260.31416;-0.02380
1.32400;0.01561;261.07461;-0.02382
1.33400;0.01566;261.98199;-0.02384
1.34400;0.01584;262.87741;-0.02422
1.35400;0.01590;263.62122;-0.02440
1.36400;0.01602;264.23545;-0.02422
1.37400;0.01620;264.95385;-0.02417
1.38400;0.01632;266.26333;-0.02367
1.39400;0.01644;267.37144;-0.02280
1.40400;0.01656;268.11722;-0.02225
1.41400;0.01668;268.73497;-0.02238
1.42400;0.01686;269.34384;-0.02282
1.43400;0.01698;270.08182;-0.02309
1.44400;0.01710;270.99780;-0.02342
1.45400;0.01722;272.02535;-0.02337
1.46400;0.01740;272.97186;-0.02320
1.47400;0.01752;274.23825;-0.02336
1.48400;0.01770;275.25686;-0.02296
1.49400;0.01782;276.16874;-0.02269
1.50400;0.01794;277.12542;-0.02302
1.51400;0.01806;277.76822;-0.02304
1.52400;0.01824;278.31807;-0.02265
1.53400;0.01836;279.09458;-0.02266
1.54400;0.01847;279.92979;-0.02286
1.55400;0.01859;281.13374;-0.02300
1.56400;0.01871;282.12934;-0.02290
1.57400;0.01883;282.97026;-0.02322
1.58400;0.01895;284.03825;-0.02332
1.59400;0.01913;285.31752;-0.02329
1.60400;0.01925;286.37624;-0.02327
1.61400;0.01937;287.28615;-0.02318
1.62400;0.01949;287.91616;-0.02281
1.63400;0.01961;288.77568;-0.02321
1.64400;0.01979;289.79420;-0.02295
1.65400;0.01991;290.70771;-0.02270
1.66400;0.02003;291.92676;-0.02291
1.67400;0.02015;293.02358;-0.02315
1.68400;0.02027;293.87728;-0.02251
1.69400;0.02039;294.68127;-0.02205
1.70400;0.02057;295.34902;-0.02200
1.71400;0.02069;296.19015;-0.02217
1.72400;0.02081;297.06063;-0.02177
1.73400;0.02093;297.69798;-0.02181
1.74400;0.02105;298.02641;-0.02184
1.75400;0.02117;298.58712;-0.02174
1.76400;0.02129;299.56975;-0.02179
1.77400;0.02140;300.43270;-0.02217
1.78400;0.02146;301.16159;-0.02216
1.79400;0.02158;302.08733;-0.02228
1.80400;0.02170;302.88950;-0.02204
1.81400;0.02182;303.91279;-0.02173
1.82400;0.02194;304.63904;-0.02131
1.83400;0.02206;305.12325;-0.02133
1.84400;0.02218;305.77099;-0.02153
1.85400;0.02230;306.60394;-0.02193
1.86400;0.02242;307.48942;-0.02217
1.87400;0.02254;308.26344;-0.02210
1.88400;0.02266;308.91127;-0.02193
1.89400;0.02278;309.58182;-0.02198
1.90400;0.02290;310.21317;-0.02185
1.91400;0.02302;310.85135;-0.02165
1.92400;0.02314;311.72587;-0.02187
1.93400;0.02320;312.69898;-0.02232
1.94400;0.02332;313.67065;-0.02233
1.95400;0.02344;314.72426;-0.02177
1.96400;0.02356;315.52578;-0.02141
1.97400;0.02368;316.07272;-0.02102
1.98400;0.02380;316.83620;-0.02071
1.99400;0.02392;317.43792;-0.02105
2.00400;0.02404;317.92372;-0.02136
2.01400;0.02410;318.58333;-0.02075
2.02400;0.02421;319.37263;-0.01995
2.03400;0.02433;320.27294;-0.01994
2.04400;0.02445;321.25518;-0.02001
2.05400;0.02457;321.78743;-0.02043
2.06400;0.02469;322.42218;-0.02085
2.07400;0.02475;323.25990;-0.02120
2.08400;0.02487;324.02338;-0.02115
2.09400;0.02499;324.77139;-0.02122
2.10400;0.02511;325.51622;-0.02082
2.11400;0.02517;326.04851;-0.02087
2.12400;0.02529;326.44053;-0.02063
2.13400;0.02541;327.33970;-0.02035
2.14400;0.02553;328.26506;-0.02014
2.15400;0.02565;328.90614;-0.01995
2.16400;0.02571;329.39108;-0.02012
2.17400;0.02583;329.80696;-0.02024
2.18400;0.02595;330.67437;-0.02057
2.19400;0.02607;331.36848;-0.02087
2.20400;0.02619;332.06346;-0.02119
2.21400;0.02631;332.86070;-0.02102
2.22400;0.02643;333.51809;-0.02084
2.23400;0.02655;334.12518;-0.02004
2.24400;0.02667;335.03929;-0.01961
2.25400;0.02679;336.00698;-0.01952
2.26400;0.02691;336.76829;-0.01936
2.27400;0.02702;337.49554;-0.01985
2.28400;0.02714;338.19492;-0.01991
2.29400;0.02732;338.92337;-0.01981
2.30400;0.02744;339.87784;-0.01940
2.31400;0.02756;340.89503;-0.01945
2.32400;0.02774;341.76980;-0.01947
2.33400;0.02786;342.89320;-0.01973
2.34400;0.02798;343.77684;-0.01986
2.35400;0.02816;344.65003;-0.01969
2.36400;0.02828;345.86140;-0.01935
2.37400;0.02840;346.91908;-0.01996
2.38400;0.02852;347.57773;-0.02028
2.39400;0.02870;348.09811;-0.02000
2.40400;0.02882;348.89353;-0.01955
2.41400;0.02894;349.70422;-0.01929
2.42400;0.02906;350.39692;-0.01866
2.43400;0.02918;351.23089;-0.01863
2.44400;0.02930;352.07563;-0.01905
2.45400;0.02942;353.06222;-0.01925
2.46400;0.02954;354.20083;-0.01947
2.47400;0.02972;355.09097;-0.01918
2.48400;0.02983;355.87896;-0.01931
2.49400;0.02995;356.68544;-0.01909
2.50400;0.03007;357.39930;-0.01886
2.51400;0.03019;358.34955;-0.01834
2.52400;0.03037;359.45075;-0.01773
2.53400;0.03049;360.37380;-0.01817
2.54400;0.03061;360.90140;-0.01838
2.55400;0.03073;361.51684;-0.01814
2.56400;0.03085;362.46844;-0.01803
2.57400;0.03097;363.50712;-0.01813
2.58400;0.03109;364.26156;-0.01794
2.59400;0.03121;365.27624;-0.01778
2.60400;0.03133;366.25217;-0.01779
2.61400;0.03145;366.95893;-0.01751
2.62400;0.03157;367.65544;-0.01704
2.63400;0.03169;368.38781;-0.01745
2.64400;0.03181;369.09760;-0.01731
2.65400;0.03193;369.88235;-0.01694
2.66400;0.03199;370.65046;-0.01713
2.67400;0.03211;371.67994;-0.01688
2.68400;0.03223;372.39508;-0.01658
2.69400;0.03235;373.10198;-0.01718
2.70400;0.03247;373.87700;-0.01779
2.71400;0.03259;374.46283;-0.01770
2.72400;0.03270;375.15133;-0.01764
2.73400;0.03282;375.68130;-0.01804
2.74400;0.03294;376.46529;-0.01805
2.75400;0.03306;377.59491;-0.01827
2.76400;0.03318;378.65653;-0.01838
2.77400;0.03330;379.54287;-0.01785
2.78400;0.03342;380.36068;-0.01649
2.79400;0.03354;381.05219;-0.01626
2.80400;0.03366;381.61511;-0.01642
2.81400;0.03372;381.98680;-0.01659
2.82400;0.03384;382.51684;-0.01636
2.83400;0.03396;383.17926;-0.01636
2.84400;0.03408;383.63216;-0.01596
2.85400;0.03420;384.63802;-0.01589
2.86400;0.03432;385.63462;-0.01623
2.87400;0.03444;386.78139;-0.01665
2.88400;0.03450;387.85909;-0.01686
2.89400;0.03462;388.57833;-0.01717
2.90400;0.03474;389.23684;-0.01696
2.91400;0.03486;389.91859;-0.01659
2.92400;0.03498;390.61145;-0.01640
2.93400;0.03504;391.39814;-0.01634
2.94400;0.03516;391.96773;-0.01616
2.95400;0.03528;392.60332;-0.01625
2.96400;0.03540;393.12984;-0.01670
2.97400;0.03551;393.68342;-0.01670
2.98400;0.03557;394.55197;-0.01677
2.99400;0.03569;395.80823;-0.01698
3.00400;0.03581;396.83669;-0.01668
3.01400;0.03593;397.58696;-0.01625
3.02400;0.03599;398.55200;-0.01642
3.03400;0.03611;399.27652;-0.01613
3.04400;0.03623;400.03364;-0.01511
3.05400;0.03635;400.51588;-0.01491
3.06400;0.03647;401.15751;-0.01490
3.07400;0.03659;401.83235;-0.01488
3.08400;0.03671;402.77154;-0.01498
3.09400;0.03683;403.64838;-0.01500
3.10400;0.03695;404.65156;-0.01446
3.11400;0.03707;405.83494;-0.01432
3.12400;0.03719;406.77460;-0.01437
3.13400;0.03731;407.62881;-0.01440
3.14400;0.03743;408.59235;-0.01418
3.15400;0.03755;409.68023;-0.01429
3.16400;0.03767;410.75381;-0.01441
3.17400;0.03785;411.70288;-0.01380
3.18400;0.03797;412.60892;-0.01383
3.19400;0.03809;413.63738;-0.01407
3.20400;0.03827;414.80581;-0.01381
3.21400;0.03838;416.05667;-0.01351
3.22400;0.03850;417.16108;-0.01338
3.23400;0.03868;418.18283;-0.01373
3.24400;0.03880;419.33949;-0.01422
3.25400;0.03892;420.33442;-0.01467
3.26400;0.03904;421.24935;-0.01429
3.27400;0.03916;422.37965;-0.01391
3.28400;0.03928;423.64378;-0.01465
3.29400;0.03940;424.85101;-0.01552
3.30400;0.03958;425.74094;-0.01495
3.31400;0.03970;426.72311;-0.01441
3.32400;0.03982;427.90067;-0.01409
3.33400;0.03994;428.99912;-0.01387
3.34400;0.04006;429.96174;-0.01394
3.35400;0.04018;430.77404;-0.01447
3.36400;0.04036;431.68305;-0.01393
3.37400;0.04048;432.63100;-0.01328
3.38400;0.04060;433.77890;-0.01316
3.39400;0.04078;435.35014;-0.01304
3.40400;0.04090;436.62670;-0.01249
3.41400;0.04102;437.70885;-0.01198
3.42400;0.04114;438.98411;-0.01141
3.43400;0.04125;440.09234;-0.01136
3.44400;0.04143;441.04233;-0.01174
3.45400;0.04155;441.97598;-0.01200
3.46400;0.04167;443.00812;-0.01184
3.47400;0.04179;444.08683;-0.01243
3.48400;0.04191;445.01578;-0.01323
3.49400;0.04203;445.73965;-0.01347
3.50400;0.04209;446.21807;-0.01371
3.51400;0.04221;446.51292;-0.01418
3.52400;0.04233;447.16182;-0.01367
3.53400;0.04245;448.29575;-0.01268
3.54400;0.04257;449.70256;-0.01192
3.55400;0.04269;451.07072;-0.01156
3.56400;0.04281;452.52508;-0.01147
3.57400;0.04293;453.65947;-0.01165
3.58400;0.04305;454.64672;-0.01193
3.59400;0.04317;455.23224;-0.01119
3.60400;0.04329;455.71211;-0.01073
3.61400;0.04341;456.34988;-0.01115
3.62400;0.04353;457.41792;-0.01138
3.63400;0.04365;458.85062;-0.01156
3.64400;0.04377;459.94502;-0.01164
3.65400;0.04389;460.82381;-0.01155
3.66400;0.04401;461.68985;-0.01101
3.67400;0.04412;462.67482;-0.01085
3.68400;0.04424;463.58719;-0.01107
3.69400;0.04436;464.56996;-0.01091
3.70400;0.04442;465.58147;-0.01073
3.71400;0.04454;466.20499;-0.01053
3.72400;0.04466;467.19508;-0.01007
3.73400;0.04478;468.35700;-0.01004
3.74400;0.04490;469.64227;-0.01046
3.75400;0.04502;470.60512;-0.01048
3.76400;0.04514;471.22454;-0.01030
3.77400;0.04520;471.84699;-0.01030
3.78400;0.04532;472.90572;-0.01001
3.79400;0.04544;473.74023;-0.01013
3.80400;0.04556;474.56836;-0.01079
3.81400;0.04568;475.41899;-0.01149
3.82400;0.04574;476.21019;-0.01120
3.83400;0.04586;476.92438;-0.01105
3.84400;0.04598;477.72690;-0.01064
3.85400;0.04610;478.73845;-0.01015
3.86400;0.04616;479.82745;-0.00962
3.87400;0.04628;480.63872;-0.00955
3.88400;0.04640;481.52544;-0.00949
3.89400;0.04652;482.49681;-0.01021
3.90400;0.04664;483.31516;-0.01077
3.91400;0.04670;483.94520;-0.01085
3.92400;0.04682;484.74241;-0.01029
3.93400;0.04693;485.72887;-0.01013
3.94400;0.04705;486.84236;-0.00938
3.95400;0.04717;487.53861;-0.00864
3.96400;0.04729;488.29573;-0.00889
3.97400;0.04741;489.39227;-0.00896
3.98400;0.04753;490.49528;-0.00865
3.99400;0.04765;491.46749;-0.00891
4.00400;0.04777;492.26005;-0.00902
4.01400;0.04789;493.29838;-0.00859
4.02400;0.04801;494.20758;-0.00861
4.03400;0.04819;495.34012;-0.00848
4.04400;0.04831;496.62679;-0.00724
4.05400;0.04843;497.65520;-0.00696
4.06400;0.04861;498.48221;-0.00766
4.07400;0.04873;499.61349;-0.00783
4.08400;0.04885;501.05089;-0.00786
4.09400;0.04903;502.39107;-0.00802
4.10400;0.04915;503.57631;-0.00771
4.11400;0.04927;504.85916;-0.00675
4.12400;0.04945;506.16777;-0.00625
4.13400;0.04957;507.18454;-0.00635
4.14400;0.04969;508.18254;-0.00580
4.15400;0.04980;509.06129;-0.00594
4.16400;0.04992;510.28375;-0.00660
4.17400;0.05004;511.42089;-0.00701
4.18400;0.05022;512.50234;-0.00689
4.19400;0.05034;513.64740;-0.00713
4.20400;0.05046;514.83111;-0.00720
4.21400;0.05058;515.86842;-0.00657
4.22400;0.05070;516.74014;-0.00626
4.23400;0.05082;517.88716;-0.00624
4.24400;0.05100;519.00442;-0.00605
4.25400;0.05112;520.11400;-0.00624
4.26400;0.05124;521.18092;-0.00654
4.27400;0.05136;522.33534;-0.00620
4.28400;0.05148;523.64557;-0.00619
4.29400;0.05160;524.93829;-0.00657
4.30400;0.05178;526.21434;-0.00616
4.31400;0.05190;527.25500;-0.00606
4.32400;0.05202;528.41981;-0.00617
4.33400;0.05214;529.43630;-0.00572
4.34400;0.05226;530.60437;-0.00462
4.35400;0.05238;531.50496;-0.00442
4.36400;0.05250;532.34920;-0.00417
4.37400;0.05261;533.24397;-0.00398
4.38400;0.05273;534.25208;-0.00414
4.39400;0.05279;535.15844;-0.00405
4.40400;0.05291;536.11211;-0.00367
4.41400;0.05303;537.18225;-0.00385
4.42400;0.05315;538.15055;-0.00422
4.43400;0.05327;539.28019;-0.00424
4.44400;0.05339;540.18237;-0.00438
4.45400;0.05351;541.09739;-0.00472
4.46400;0.05363;542.05316;-0.00466
4.47400;0.05369;542.87505;-0.00430
4.48400;0.05381;543.50304;-0.00444
4.49400;0.05393;544.48475;-0.00425
4.50400;0.05405;545.49673;-0.00384
4.51400;0.05417;546.89893;-0.00412
4.52400;0.05429;548.13842;-0.00426
4.53400;0.05441;548.86811;-0.00391
4.54400;0.05453;549.79348;-0.00394
4.55400;0.05465;551.14278;-0.00395
4.56400;0.05477;552.20416;-0.00323
4.57400;0.05489;553.14712;-0.00315
4.58400;0.05501;553.99570;-0.00357
4.59400;0.05507;555.00069;-0.00325
4.60400;0.05519;555.83068;-0.00356
4.61400;0.05531;556.77509;-0.00424
4.62400;0.05542;557.72145;-0.00439
4.63400;0.05554;558.56882;-0.00354
4.64400;0.05566;559.48207;-0.00340
4.65400;0.05572;560.49130;-0.00340
4.66400;0.05584;561.41755;-0.00285
4.67400;0.05596;562.41257;-0.00259
4.68400;0.05608;563.42068;-0.00306
4.69400;0.05620;564.40635;-0.00286
4.70400;0.05626;565.39457;-0.00287
4.71400;0.05638;566.46788;-0.00333
4.72400;0.05650;567.36474;-0.00252
4.73400;0.05662;568.35893;-0.00215
4.74400;0.05668;569.07730;-0.00257
4.75400;0.05680;569.73672;-0.00211
4.76400;0.05692;570.59410;-0.00133
4.77400;0.05704;571.31657;-0.00197
4.78400;0.05710;572.11542;-0.00273
4.79400;0.05722;573.36409;-0.00268
4.80400;0.05734;574.77313;-0.00302
4.81400;0.05746;576.03670;-0.00296
4.82400;0.05758;577.10181;-0.00228
4.83400;0.05770;577.86945;-0.00197
4.84400;0.05782;578.81805;-0.00191
4.85400;0.05794;579.52795;-0.00123
4.86400;0.05806;580.35976;-0.00111
4.87400;0.05818;581.32834;-0.00172
4.88400;0.05829;582.69375;-0.00196
4.89400;0.05841;584.02964;-0.00100
4.90400;0.05859;585.11556;-0.00073
4.91400;0.05871;586.03589;-0.00070
4.92400;0.05883;587.25700;-0.00012
4.93400;0.05901;588.50115;-0.00094
4.94400;0.05913;589.75001;-0.00199
4.95400;0.05931;590.98741;-0.00142
4.96400;0.05943;592.39534;-0.00122
4.97400;0.05955;593.77151;-0.00055
4.98400;0.05967;594.95992;0.00084
4.99400;0.05985;595.99113;0.00094
5.00400;0.05997;596.72426;-0.00030
5.01400;0.06009;597.64544;-0.00106
5.02400;0.06021;598.67618;-0.00115
5.03400;0.06033;599.66906;-0.00136
5.04400;0.06045;600.89231;-0.00065
5.05400;0.06057;602.19681;-0.00019
5.06400;0.06069;603.62737;-0.00087
5.07400;0.06087;604.83837;-0.00101
5.08400;0.06099;605.65388;-0.00085
5.09400;0.06110;606.53160;-0.00102
5.10400;0.06122;607.42474;-0.00086
5.11400;0.06134;608.49627;0.00036
5.12400;0.06146;609.79244;0.00094
5.13400;0.06164;611.07511;0.00036
5.14400;0.06176;612.30012;0.00053
5.15400;0.06188;613.63825;0.00111
5.16400;0.06200;614.76692;0.00087
5.17400;0.06212;616.06499;0.00129
5.18400;0.06224;617.11650;0.00203
5.19400;0.06236;618.21537;0.00190
5.20400;0.06248;619.28835;0.00218
5.21400;0.06260;620.17953;0.00273
5.22400;0.06278;621.08180;0.00198
5.23400;0.06284;621.96273;0.00083
5.24400;0.06296;623.05457;0.00106
5.25400;0.06308;624.31702;0.00090
5.26400;0.06320;625.33901;0.00053
5.27400;0.06332;626.40510;0.00142
5.28400;0.06344;627.52040;0.00163
5.29400;0.06356;628.53983;0.00112
5.30400;0.06368;629.33462;0.00147
5.31400;0.06374;630.22240;0.00209
5.32400;0.06386;631.09715;0.00196
5.33400;0.06397;632.13632;0.00255
5.34400;0.06409;633.10862;0.00313
5.35400;0.06421;634.14765;0.00288
5.36400;0.06433;635.25764;0.00293
5.37400;0.06445;636.34231;0.00322
5.38400;0.06457;637.57142;0.00296
5.39400;0.06469;638.97609;0.00287
5.40400;0.06481;640.04683;0.00338
5.41400;0.06493;641.04805;0.00280
5.42400;0.06505;642.18659;0.00194
5.43400;0.06517;642.97649;0.00273
5.44400;0.06529;643.89575;0.00309
5.45400;0.06541;644.81427;0.00228
5.46400;0.06553;645.49604;0.00273
5.47400;0.06565;646.40418;0.00355
5.48400;0.06577;647.68707;0.00332
5.49400;0.06589;648.90934;0.00333
5.50400;0.06601;649.92923;0.00429
5.51400;0.06613;650.89273;0.00406
5.52400;0.06625;651.58559;0.00368
5.53400;0.06631;652.33987;0.00487
5.54400;0.06643;653.20474;0.00466
5.55400;0.06655;654.34081;0.00412
5.56400;0.06667;655.46674;0.00479
5.57400;0.06678;656.51936;0.00503
5.58400;0.06684;657.53153;0.00409
5.59400;0.06696;658.63170;0.00446
5.60400;0.06708;659.88004;0.00484
5.61400;0.06720;660.80829;0.00449
5.62400;0.06726;661.52862;0.00447
5.63400;0.06738;662.38190;0.00503
5.64400;0.06750;663.14763;0.00468
5.65400;0.06762;664.04957;0.00475
5.66400;0.06768;665.14392;0.00609
5.67400;0.06780;666.15152;0.00627
5.68400;0.06792;667.10217;0.00589
5.69400;0.06804;668.21123;0.00587
5.70400;0.06816;669.18251;0.00574
5.71400;0.06828;670.23635;0.00487
5.72400;0.06840;671.18448;0.00538
5.73400;0.06852;672.18719;0.00565
5.74400;0.06864;673.10119;0.00561
5.75400;0.06876;674.10953;0.00633
5.76400;0.06894;675.37716;0.00690
5.77400;0.06906;676.57037;0.00659
5.78400;0.06918;677.80800;0.00650
5.79400;0.06936;679.07013;0.00676
5.80400;0.06948;680.23195;0.00633
5.81400;0.06959;681.51061;0.00600
5.82400;0.06977;682.97121;0.00624
5.83400;0.06989;684.26030;0.00619
5.84400;0.07007;685.49551;0.00571
5.85400;0.07019;686.72234;0.00640
5.86400;0.07031;687.76659;0.00694
5.87400;0.07049;688.90434;0.00635
5.88400;0.07061;690.00046;0.00684
5.89400;0.07073;691.06854;0.00727
5.90400;0.07085;692.43573;0.00691
5.91400;0.07097;693.98358;0.00721
5.92400;0.07109;695.23295;0.00805
5.93400;0.07121;696.41764;0.00820
5.94400;0.07133;697.74617;0.00797
5.95400;0.07145;698.84527;0.00803
5.96400;0.07157;699.85529;0.00719
5.97400;0.07169;700.82732;0.00645
5.98400;0.07187;701.69289;0.00658
5.99400;0.07199;702.39981;0.00666
6.00400;0.07211;703.21774;0.00695
6.01400;0.07223;704.40858;0.00768
6.02400;0.07235;705.62791;0.00766
6.03400;0.07246;707.05679;0.00745
6.04400;0.07264;708.45028;0.00797
6.05400;0.07276;709.68154;0.00852
6.06400;0.07288;710.78781;0.00829
6.07400;0.07300;712.01064;0.00822
6.08400;0.07312;712.93418;0.00896
6.09400;0.07324;714.04809;0.00892
6.10400;0.07336;715.29956;0.00907
6.11400;0.07348;716.44778;0.00985
6.12400;0.07354;717.52388;0.00958
6.13400;0.07366;718.50042;0.00887
6.14400;0.07378;719.42806;0.00880
6.15400;0.07390;720.34635;0.00861
6.16400;0.07402;721.08964;0.00818
6.17400;0.07414;721.89886;0.00872
6.18400;0.07426;722.85719;0.00899
6.19400;0.07438;723.98116;0.00893
6.20400;0.07450;725.16371;0.00892
6.21400;0.07462;726.25889;0.00910
6.22400;0.07468;727.34701;0.00901
6.23400;0.07480;728.53710;0.00927
6.24400;0.07498;729.80481;0.00985
6.25400;0.07504;731.19383;0.00953
6.26400;0.07522;732.34616;0.00886
6.27400;0.07527;733.32847;0.00925
6.28400;0.07545;734.40447;0.00968
6.29400;0.07551;735.36597;0.01023
6.30400;0.07563;736.34582;0.01043
6.31400;0.07575;737.21604;0.01039
6.32400;0.07587;738.52185;0.01036
6.33400;0.07599;739.53350;0.01093
6.34400;0.07611;740.30086;0.01187
6.35400;0.07623;741.26632;0.01195
6.36400;0.07635;742.21622;0.01241
6.37400;0.07647;743.41781;0.01284
6.38400;0.07659;744.39468;0.01181
6.39400;0.07665;745.39557;0.01076
6.40400;0.07677;746.52405;0.01100
6.41400;0.07689;747.85273;0.01136
6.42400;0.07701;748.92966;0.01130
6.43400;0.07707;749.87616;0.01138
6.44400;0.07719;750.46443;0.01091
6.45400;0.07731;751.18486;0.01064
6.46400;0.07743;752.02170;0.01096
6.47400;0.07749;752.99791;0.01146
6.48400;0.07761;753.90656;0.01126
6.49400;0.07773;754.79113;0.01218
6.50400;0.07779;755.90024;0.01276
6.51400;0.07791;756.95259;0.01287
6.52400;0.07803;758.05173;0.01272
6.53400;0.07814;759.29062;0.01308
6.54400;0.07820;760.30898;0.01259
6.55400;0.07832;761.36636;0.01214
6.56400;0.07844;762.32394;0.01218
6.57400;0.07856;763.15296;0.01229
6.58400;0.07868;764.19269;0.01236
6.59400;0.07880;765.53342;0.01349
6.60400;0.07892;766.61482;0.01360
6.61400;0.07904;767.36524;0.01311
6.62400;0.07916;768.14778;0.01284
6.63400;0.07928;769.06914;0.01280
6.64400;0.07946;770.24689;0.01218
6.65400;0.07958;771.47009;0.01245
6.66400;0.07970;773.04007;0.01306
6.67400;0.07982;774.53321;0.01299
6.68400;0.08000;775.79231;0.01299
