Tempo;Corsa;Carico;Deformazione 1
(sec);(mm);(N);(%)
28.67600;0.22421;2330.80555;0.14148
28.68600;0.22427;2332.05222;0.14200
28.69600;0.22439;2333.25828;0.14215
28.70600;0.22457;2334.42690;0.14216
28.71600;0.22463;2335.62104;0.14226
28.72600;0.22481;2337.05156;0.14254
28.73600;0.22493;2338.33361;0.14230
28.74600;0.22505;2339.51658;0.14202
28.75600;0.22517;2340.89922;0.14177
28.76600;0.22529;2342.28317;0.14181
28.77600;0.22541;2343.69971;0.14198
28.78600;0.22553;2344.83555;0.14204
28.79600;0.22559;2346.10457;0.14199
28.80600;0.22571;2347.45126;0.14188
28.81600;0.22582;2348.70464;0.14187
28.82600;0.22594;2350.12434;0.14208
28.83600;0.22606;2351.51947;0.14238
28.84600;0.22618;2352.67375;0.14225
28.85600;0.22630;2353.99101;0.14310
28.86600;0.22642;2355.35130;0.14335
28.87600;0.22648;2356.48807;0.14324
28.88600;0.22660;2357.76398;0.14345
28.89600;0.22672;2359.13284;0.14366
28.90600;0.22684;2360.26142;0.14347
28.91600;0.22696;2361.66772;0.14377
28.92600;0.22702;2363.21595;0.14437
28.93600;0.22714;2364.49204;0.14429
28.94600;0.22726;2365.68619;0.14404
28.95600;0.22738;2366.93528;0.14389
28.96600;0.22750;2368.06236;0.14371
28.97600;0.22756;2368.95010;0.14360
28.98600;0.22768;2369.93320;0.14383
28.99600;0.22780;2371.04110;0.14356
29.00600;0.22792;2372.24102;0.14323
29.01600;0.22804;2373.38822;0.14327
29.02600;0.22810;2374.60062;0.14333
29.03600;0.22822;2375.90224;0.14354
29.04600;0.22834;2377.41042;0.14410
29.05600;0.22846;2378.65746;0.14483
29.06600;0.22858;2379.69458;0.14546
29.07600;0.22869;2380.98968;0.14570
29.08600;0.22881;2382.47123;0.14565
29.09600;0.22893;2383.89224;0.14544
29.10600;0.22905;2385.57309;0.14525
29.11600;0.22917;2386.86912;0.14551
29.12600;0.22929;2388.17576;0.14553
29.13600;0.22947;2389.60851;0.14518
29.14600;0.22959;2391.25732;0.14520
29.15600;0.22971;2392.52876;0.14545
29.16600;0.22989;2394.13232;0.14559
29.17600;0.23001;2396.09368;0.14556
29.18600;0.23013;2397.81234;0.14572
29.19600;0.23031;2399.49729;0.14555
29.20600;0.23043;2401.18764;0.14535
29.21600;0.23055;2402.90090;0.14533
29.22600;0.23067;2404.65179;0.14578
29.23600;0.23085;2406.25571;0.14620
29.24600;0.23097;2407.60855;0.14646
29.25600;0.23109;2408.76228;0.14653
29.26600;0.23121;2410.29859;0.14650
29.27600;0.23133;2411.66167;0.14639
29.28600;0.23145;2413.11062;0.14628
29.29600;0.23156;2414.49513;0.14641
29.30600;0.23168;2415.99977;0.14669
29.31600;0.23180;2417.56625;0.14712
29.32600;0.23198;2419.34583;0.14758
29.33600;0.23210;2420.98924;0.14781
29.34600;0.23222;2422.41621;0.14826
29.35600;0.23234;2423.74614;0.14879
29.36600;0.23246;2424.86857;0.14909
29.37600;0.23264;2426.27151;0.14915
29.38600;0.23276;2427.91306;0.14929
29.39600;0.23288;2429.56635;0.14960
29.40600;0.23300;2430.95476;0.14988
29.41600;0.23312;2432.13996;0.14996
29.42600;0.23324;2433.34696;0.14965
29.43600;0.23336;2434.78827;0.14963
29.44600;0.23348;2436.22810;0.14975
29.45600;0.23360;2437.73516;0.14990
29.46600;0.23372;2439.45960;0.14971
29.47600;0.23384;2440.90799;0.14923
29.48600;0.23396;2442.20290;0.14884
29.49600;0.23402;2443.38755;0.14875
29.50600;0.23414;2444.43361;0.14865
29.51600;0.23426;2445.85164;0.14884
29.52600;0.23437;2447.14972;0.14895
29.53600;0.23449;2448.24290;0.14922
29.54600;0.23461;2449.43220;0.14968
29.55600;0.23473;2450.63491;0.15045
29.56600;0.23485;2451.93709;0.15087
29.57600;0.23497;2453.12657;0.15077
29.58600;0.23509;2454.31960;0.15050
29.59600;0.23521;2455.81586;0.14992
29.60600;0.23533;2457.01168;0.14953
29.61600;0.23551;2458.15683;0.14978
29.62600;0.23557;2459.49570;0.15005
29.63600;0.23575;2461.05250;0.15011
29.64600;0.23581;2462.28464;0.15062
29.65600;0.23593;2463.49368;0.15061
29.66600;0.23605;2465.04191;0.15039
29.67600;0.23617;2466.44113;0.15089
29.68600;0.23629;2467.95341;0.15117
29.69600;0.23641;2469.16674;0.15095
29.70600;0.23653;2470.33313;0.15093
29.71600;0.23659;2471.35218;0.15144
29.72600;0.23671;2472.39470;0.15154
29.73600;0.23683;2473.45213;0.15157
29.74600;0.23695;2474.82955;0.15177
29.75600;0.23707;2476.01066;0.15204
29.76600;0.23713;2477.17500;0.15213
29.77600;0.23724;2478.48537;0.15230
29.78600;0.23736;2479.60724;0.15228
29.79600;0.23748;2480.63300;0.15210
29.80600;0.23754;2481.72861;0.15170
29.81600;0.23766;2482.82906;0.15158
29.82600;0.23778;2484.03307;0.15213
29.83600;0.23784;2485.05473;0.15266
29.84600;0.23796;2485.95923;0.15280
29.85600;0.23808;2487.01870;0.15302
29.86600;0.23820;2488.32013;0.15307
29.87600;0.23826;2489.60759;0.15297
29.88600;0.23838;2490.78628;0.15289
29.89600;0.23850;2491.89064;0.15213
29.90600;0.23862;2493.17419;0.15165
29.91600;0.23874;2494.61215;0.15154
29.92600;0.23886;2496.10096;0.15177
29.93600;0.23898;2497.12821;0.15235
29.94600;0.23910;2497.92635;0.15300
29.95600;0.23922;2498.65968;0.15370
29.96600;0.23928;2499.74784;0.15387
29.97600;0.23946;2500.98053;0.15383
29.98600;0.23958;2502.61631;0.15367
29.99600;0.23970;2504.17106;0.15320
30.00600;0.23982;2506.03780;0.15291
30.01600;0.23994;2507.99712;0.15295
30.02600;0.24011;2509.76831;0.15297
30.03600;0.24023;2511.19584;0.15342
30.04600;0.24035;2512.75003;0.15416
30.05600;0.24053;2514.42771;0.15418
30.06600;0.24065;2516.33581;0.15433
30.07600;0.24077;2518.02560;0.15485
30.08600;0.24089;2519.63492;0.15508
30.09600;0.24101;2521.11256;0.15507
30.10600;0.24119;2522.75094;0.15526
30.11600;0.24131;2524.11477;0.15577
30.12600;0.24143;2525.56000;0.15644
30.13600;0.24155;2526.88993;0.15707
30.14600;0.24167;2528.22191;0.15707
30.15600;0.24179;2529.59616;0.15671
30.16600;0.24191;2531.41038;0.15590
30.17600;0.24209;2532.90031;0.15546
30.18600;0.24221;2534.48635;0.15553
30.19600;0.24233;2536.14224;0.15619
30.20600;0.24245;2537.42710;0.15679
30.21600;0.24257;2538.92858;0.15708
30.22600;0.24269;2540.66009;0.15690
30.23600;0.24281;2541.92296;0.15685
30.24600;0.24298;2543.37024;0.15686
30.25600;0.24310;2544.80429;0.15715
30.26600;0.24322;2546.14949;0.15743
30.27600;0.24334;2547.44310;0.15791
30.28600;0.24346;2548.87659;0.15765
30.29600;0.24358;2550.62040;0.15786
30.30600;0.24370;2552.59033;0.15778
30.31600;0.24382;2554.24082;0.15794
30.32600;0.24400;2555.65625;0.15815
30.33600;0.24406;2557.25961;0.15841
30.34600;0.24418;2558.70130;0.15857
30.35600;0.24430;2559.76077;0.15828
30.36600;0.24442;2560.71854;0.15833
30.37600;0.24454;2561.91157;0.15840
30.38600;0.24466;2563.14315;0.15860
30.39600;0.24478;2564.56546;0.15833
30.40600;0.24490;2566.09786;0.15819
30.41600;0.24502;2567.31454;0.15789
30.42600;0.24514;2568.59381;0.15786
30.43600;0.24526;2569.75479;0.15812
30.44600;0.24538;2570.80626;0.15865
30.45600;0.24550;2572.22764;0.15911
30.46600;0.24562;2573.56875;0.15952
30.47600;0.24573;2574.98641;0.15942
30.48600;0.24585;2576.59331;0.15882
30.49600;0.24597;2577.85581;0.15813
30.50600;0.24615;2579.30513;0.15872
30.51600;0.24627;2581.25160;0.15859
30.52600;0.24633;2583.05594;0.15849
30.53600;0.24645;2584.68781;0.15857
30.54600;0.24657;2586.03953;0.15907
30.55600;0.24669;2587.16159;0.15918
30.56600;0.24681;2588.38460;0.15963
30.57600;0.24693;2589.70950;0.15999
30.58600;0.24705;2590.99379;0.15970
30.59600;0.24717;2592.24232;0.15942
30.60600;0.24729;2593.58753;0.15994
30.61600;0.24735;2595.16612;0.16048
30.62600;0.24747;2596.77637;0.16072
30.63600;0.24759;2598.10798;0.16090
30.64600;0.24771;2599.09984;0.16123
30.65600;0.24783;2600.07940;0.16138
30.66600;0.24789;2601.27783;0.16136
30.67600;0.24801;2602.40845;0.16069
30.68600;0.24807;2603.50667;0.16046
30.69600;0.24819;2604.68535;0.16046
30.70600;0.24831;2605.64424;0.16081
30.71600;0.24843;2606.49640;0.16058
30.72600;0.24849;2607.25096;0.16089
30.73600;0.24860;2608.67681;0.16119
30.74600;0.24872;2610.28744;0.16149
30.75600;0.24884;2611.79730;0.16165
30.76600;0.24896;2612.92569;0.16158
30.77600;0.24902;2613.89334;0.16143
30.78600;0.24914;2615.10406;0.16156
30.79600;0.24926;2616.50085;0.16203
30.80600;0.24938;2617.92727;0.16204
30.81600;0.24950;2619.36747;0.16219
30.82600;0.24962;2620.67262;0.16270
30.83600;0.24974;2621.85670;0.16315
30.84600;0.24992;2623.25872;0.16312
30.85600;0.25004;2624.79559;0.16298
30.86600;0.25016;2626.30712;0.16309
30.87600;0.25028;2628.10271;0.16276
30.88600;0.25040;2629.87949;0.16257
30.89600;0.25058;2631.42996;0.16259
30.90600;0.25070;2632.91057;0.16234
30.91600;0.25088;2634.46681;0.16245
30.92600;0.25100;2636.01653;0.16223
30.93600;0.25118;2637.79014;0.16217
30.94600;0.25130;2639.45572;0.16253
30.95600;0.25141;2640.91566;0.16351
30.96600;0.25153;2642.38100;0.16401
30.97600;0.25171;2643.57366;0.16420
30.98600;0.25183;2645.25227;0.16442
30.99600;0.25195;2646.88600;0.16433
31.00600;0.25207;2648.70208;0.16430
31.01600;0.25219;2650.28309;0.16385
31.02600;0.25231;2651.63947;0.16336
31.03600;0.25249;2653.03627;0.16329
31.04600;0.25261;2654.38072;0.16381
31.05600;0.25273;2655.90362;0.16479
31.06600;0.25285;2657.46564;0.16557
31.07600;0.25297;2659.07031;0.16581
31.08600;0.25309;2660.50808;0.16556
31.09600;0.25327;2661.95163;0.16574
31.10600;0.25339;2663.41120;0.16609
31.11600;0.25351;2664.91901;0.16605
31.12600;0.25363;2666.41527;0.16578
31.13600;0.25375;2668.06930;0.16608
31.14600;0.25387;2669.67658;0.16668
31.15600;0.25399;2671.44330;0.16667
31.16600;0.25411;2673.08336;0.16661
31.17600;0.25422;2674.52225;0.16606
31.18600;0.25434;2675.64822;0.16557
31.19600;0.25446;2676.93680;0.16539
31.20600;0.25458;2678.23134;0.16520
31.21600;0.25470;2679.30552;0.16553
31.22600;0.25482;2680.62204;0.16586
31.23600;0.25494;2681.85809;0.16628
31.24600;0.25506;2682.89670;0.16660
31.25600;0.25518;2683.95692;0.16715
31.26600;0.25530;2685.39917;0.16743
31.27600;0.25542;2687.07108;0.16765
31.28600;0.25554;2688.72641;0.16741
31.29600;0.25566;2690.21187;0.16759
31.30600;0.25578;2691.75675;0.16741
31.31600;0.25590;2693.10325;0.16745
31.32600;0.25602;2694.42145;0.16783
31.33600;0.25614;2695.47477;0.16756
31.34600;0.25626;2696.73634;0.16784
31.35600;0.25638;2698.20597;0.16814
31.36600;0.25650;2699.70018;0.16823
31.37600;0.25662;2701.27691;0.16827
31.38600;0.25674;2702.56847;0.16884
31.39600;0.25686;2703.66073;0.16889
31.40600;0.25698;2704.85654;0.16862
31.41600;0.25709;2706.03802;0.16881
31.42600;0.25715;2707.36776;0.16847
31.43600;0.25727;2708.76624;0.16801
31.44600;0.25739;2710.27349;0.16838
31.45600;0.25751;2711.56784;0.16863
31.46600;0.25763;2712.80408;0.16830
31.47600;0.25769;2714.08856;0.16851
31.48600;0.25781;2715.59488;0.16891
31.49600;0.25793;2717.01757;0.16903
31.50600;0.25805;2718.04370;0.16994
31.51600;0.25811;2718.98713;0.17051
31.52600;0.25823;2719.98812;0.17025
31.53600;0.25835;2720.89522;0.16989
31.54600;0.25847;2722.00312;0.16998
31.55600;0.25853;2723.29580;0.17023
31.56600;0.25865;2724.74755;0.17004
31.57600;0.25877;2726.08604;0.16983
31.58600;0.25889;2727.26733;0.17018
31.59600;0.25895;2728.71852;0.17022
31.60600;0.25907;2730.16896;0.17058
31.61600;0.25919;2731.30331;0.17077
31.62600;0.25931;2732.36241;0.17065
31.63600;0.25943;2733.50757;0.17058
31.64600;0.25949;2734.93528;0.17057
31.65600;0.25961;2736.22852;0.17047
31.66600;0.25973;2737.26434;0.17125
31.67600;0.25985;2738.43985;0.17188
31.68600;0.25996;2739.89122;0.17222
31.69600;0.26008;2741.32323;0.17235
31.70600;0.26020;2742.45963;0.17210
31.71600;0.26032;2743.37996;0.17191
31.72600;0.26044;2744.63762;0.17168
31.73600;0.26056;2746.20540;0.17092
31.74600;0.26074;2747.95461;0.17080
31.75600;0.26086;2749.64925;0.17087
31.76600;0.26098;2751.35990;0.17097
31.77600;0.26116;2752.86045;0.17158
31.78600;0.26128;2754.62288;0.17214
31.79600;0.26146;2756.53657;0.17261
31.80600;0.26158;2758.29323;0.17275
31.81600;0.26170;2759.85971;0.17282
31.82600;0.26182;2761.48990;0.17275
31.83600;0.26200;2763.27152;0.17257
31.84600;0.26212;2764.99409;0.17240
31.85600;0.26224;2766.37059;0.17180
31.86600;0.26236;2767.69362;0.17192
31.87600;0.26248;2769.04665;0.17288
31.88600;0.26260;2770.59134;0.17381
31.89600;0.26272;2772.15652;0.17405
31.90600;0.26283;2773.61907;0.17448
31.91600;0.26295;2774.77931;0.17450
31.92600;0.26313;2776.04274;0.17424
31.93600;0.26325;2777.32685;0.17427
31.94600;0.26337;2778.89147;0.17430
31.95600;0.26349;2780.42611;0.17437
31.96600;0.26361;2781.92349;0.17462
31.97600;0.26373;2783.37859;0.17480
31.98600;0.26391;2784.99834;0.17473
31.99600;0.26403;2786.60152;0.17447
32.00600;0.26415;2788.16801;0.17447
32.01600;0.26427;2790.09175;0.17422
32.02600;0.26439;2791.76421;0.17424
32.03600;0.26451;2793.36069;0.17445
32.04600;0.26463;2794.76792;0.17466
32.05600;0.26475;2795.94064;0.17523
32.06600;0.26487;2797.14130;0.17562
32.07600;0.26499;2798.58597;0.17581
32.08600;0.26511;2800.14053;0.17577
32.09600;0.26523;2801.61984;0.17555
32.10600;0.26535;2803.01403;0.17526
32.11600;0.26547;2804.13162;0.17540
32.12600;0.26558;2804.97018;0.17533
32.13600;0.26564;2806.41057;0.17559
32.14600;0.26576;2807.90739;0.17599
32.15600;0.26588;2809.28556;0.17586
32.16600;0.26606;2810.91072;0.17572
32.17600;0.26618;2812.50440;0.17609
32.18600;0.26630;2813.82464;0.17646
32.19600;0.26642;2814.93384;0.17659
32.20600;0.26654;2816.37087;0.17716
32.21600;0.26666;2817.76097;0.17747
32.22600;0.26678;2819.32633;0.17734
32.23600;0.26690;2820.53463;0.17713
32.24600;0.26702;2821.58032;0.17700
32.25600;0.26714;2822.78154;0.17687
32.26600;0.26720;2824.39385;0.17673
32.27600;0.26738;2825.95959;0.17660
32.28600;0.26744;2827.37911;0.17661
32.29600;0.26756;2828.66918;0.17709
32.30600;0.26768;2829.85084;0.17793
32.31600;0.26780;2830.78440;0.17851
32.32600;0.26792;2831.71237;0.17810
32.33600;0.26804;2832.99237;0.17759
32.34600;0.26810;2834.44412;0.17709
32.35600;0.26822;2835.75263;0.17681
32.36600;0.26834;2836.80111;0.17692
32.37600;0.26845;2838.05653;0.17763
32.38600;0.26851;2839.22236;0.17796
32.39600;0.26863;2840.28649;0.17832
32.40600;0.26875;2841.31113;0.17828
32.41600;0.26887;2842.58313;0.17832
32.42600;0.26893;2843.88084;0.17823
32.43600;0.26905;2845.00550;0.17840
32.44600;0.26917;2846.08845;0.17872
32.45600;0.26923;2847.16263;0.17848
32.46600;0.26935;2848.38788;0.17816
32.47600;0.26947;2849.91991;0.17861
32.48600;0.26959;2851.32322;0.17898
32.49600;0.26965;2852.46223;0.17896
32.50600;0.26977;2853.50885;0.17940
32.51600;0.26989;2854.70784;0.17968
32.52600;0.27001;2856.14058;0.17954
32.53600;0.27013;2857.74916;0.17974
32.54600;0.27025;2859.19737;0.17987
32.55600;0.27037;2860.35240;0.17983
32.56600;0.27049;2861.33923;0.18026
32.57600;0.27061;2862.69542;0.18065
32.58600;0.27073;2864.43811;0.18040
32.59600;0.27085;2865.88594;0.18048
32.60600;0.27103;2867.21606;0.18074
32.61600;0.27115;2868.46049;0.18062
32.62600;0.27126;2869.80309;0.18041
32.63600;0.27144;2871.44575;0.18075
32.64600;0.27156;2873.34751;0.18119
32.65600;0.27174;2875.41337;0.18121
32.66600;0.27186;2877.12868;0.18120
32.67600;0.27204;2878.92874;0.18140
32.68600;0.27216;2880.89253;0.18124
32.69600;0.27234;2882.64342;0.18149
32.70600;0.27246;2884.26001;0.18163
32.71600;0.27258;2886.14407;0.18142
32.72600;0.27270;2887.84821;0.18135
32.73600;0.27282;2889.47374;0.18185
32.74600;0.27294;2890.78951;0.18209
32.75600;0.27306;2892.14831;0.18193
32.76600;0.27324;2893.56951;0.18177
32.77600;0.27336;2895.07080;0.18156
32.78600;0.27348;2896.80101;0.18152
32.79600;0.27360;2898.57499;0.18182
32.80600;0.27372;2900.14688;0.18227
32.81600;0.27384;2901.75434;0.18221
32.82600;0.27402;2903.16977;0.18265
32.83600;0.27413;2904.45499;0.18252
32.84600;0.27425;2906.01552;0.18224
32.85600;0.27437;2907.55387;0.18239
32.86600;0.27449;2908.97693;0.18212
32.87600;0.27461;2910.17797;0.18187
32.88600;0.27473;2911.49057;0.18207
32.89600;0.27491;2913.08407;0.18233
32.90600;0.27503;2914.91263;0.18225
32.91600;0.27515;2916.88982;0.18261
32.92600;0.27527;2918.37677;0.18336
32.93600;0.27533;2919.46512;0.18420
32.94600;0.27551;2920.86806;0.18463
32.95600;0.27557;2922.06351;0.18541
32.96600;0.27569;2923.50668;0.18545
32.97600;0.27581;2924.93440;0.18494
32.98600;0.27593;2926.20063;0.18479
32.99600;0.27605;2927.37540;0.18463
33.00600;0.27617;2928.77126;0.18431
33.01600;0.27629;2929.95386;0.18444
33.02600;0.27641;2931.20816;0.18437
33.03600;0.27653;2932.48389;0.18459
33.04600;0.27665;2933.93489;0.18505
33.05600;0.27677;2935.29239;0.18568
33.06600;0.27689;2936.57649;0.18579
33.07600;0.27700;2937.79448;0.18575
33.08600;0.27712;2939.17190;0.18592
33.09600;0.27724;2940.65941;0.18599
33.10600;0.27736;2942.25309;0.18566
33.11600;0.27748;2943.56067;0.18574
33.12600;0.27760;2944.98075;0.18628
33.13600;0.27772;2946.15589;0.18672
33.14600;0.27784;2947.36195;0.18692
33.15600;0.27796;2948.62594;0.18661
33.16600;0.27808;2950.21590;0.18585
33.17600;0.27814;2951.61959;0.18544
33.18600;0.27826;2952.92623;0.18555
33.19600;0.27838;2954.15539;0.18566
33.20600;0.27850;2955.33389;0.18621
33.21600;0.27862;2956.59695;0.18619
33.22600;0.27868;2958.06136;0.18640
33.23600;0.27880;2959.24786;0.18690
33.24600;0.27892;2960.37998;0.18726
33.25600;0.27904;2961.44187;0.18697
33.26600;0.27910;2962.49762;0.18730
33.27600;0.27922;2963.62340;0.18745
33.28600;0.27934;2965.05224;0.18741
33.29600;0.27946;2966.66585;0.18748
33.30600;0.27952;2967.98181;0.18763
33.31600;0.27964;2968.95839;0.18769
33.32600;0.27976;2970.10373;0.18760
33.33600;0.27987;2971.11478;0.18765
33.34600;0.27993;2972.33406;0.18776
33.35600;0.28005;2973.28830;0.18787
33.36600;0.28017;2973.99536;0.18787
33.37600;0.28029;2974.94810;0.18760
33.38600;0.28041;2976.43896;0.18755
33.39600;0.28053;2977.65713;0.18754
33.40600;0.28065;2978.98501;0.18783
33.41600;0.28077;2980.44402;0.18852
33.42600;0.28089;2982.09544;0.18878
33.43600;0.28101;2983.83962;0.18842
33.44600;0.28113;2985.40276;0.18788
33.45600;0.28125;2986.79769;0.18719
33.46600;0.28137;2988.20268;0.18708
33.47600;0.28149;2989.27594;0.18762
33.48600;0.28167;2990.66640;0.18809
33.49600;0.28179;2992.33012;0.18855
33.50600;0.28191;2994.01730;0.18906
33.51600;0.28209;2995.97941;0.18913
33.52600;0.28221;2998.19130;0.18932
33.53600;0.28239;3000.07183;0.19002
33.54600;0.28251;3001.71282;0.19040
33.55600;0.28262;3003.43074;0.19065
33.56600;0.28274;3005.17268;0.19099
33.57600;0.28286;3006.76320;0.19093
33.58600;0.28304;3008.24549;0.19071
33.59600;0.28316;3009.58939;0.19042
33.60600;0.28328;3011.12551;0.19064
33.61600;0.28340;3012.82983;0.19079
33.62600;0.28352;3014.59581;0.19079
33.63600;0.28364;3016.22935;0.19101
33.64600;0.28376;3017.97390;0.19085
33.65600;0.28388;3019.44595;0.19096
33.66600;0.28406;3020.64531;0.19116
33.67600;0.28418;3021.71540;0.19148
33.68600;0.28430;3023.01142;0.19152
33.69600;0.28442;3024.48031;0.19154
33.70600;0.28454;3026.03208;0.19184
33.71600;0.28466;3027.63227;0.19207
33.72600;0.28478;3029.22279;0.19240
33.73600;0.28490;3030.68832;0.19270
33.74600;0.28502;3031.96162;0.19285
33.75600;0.28520;3033.32582;0.19311
33.76600;0.28532;3034.76397;0.19279
33.77600;0.28544;3036.28501;0.19246
33.78600;0.28555;3037.98560;0.19202
33.79600;0.28567;3039.54445;0.19186
33.80600;0.28579;3040.83340;0.19203
33.81600;0.28585;3042.45129;0.19262
33.82600;0.28597;3044.12059;0.19292
33.83600;0.28609;3045.31138;0.19330
33.84600;0.28621;3046.50031;0.19354
33.85600;0.28633;3047.76896;0.19329
33.86600;0.28645;3049.00967;0.19287
33.87600;0.28657;3050.26788;0.19258
33.88600;0.28669;3051.50449;0.19237
33.89600;0.28681;3052.68839;0.19290
33.90600;0.28693;3054.06749;0.19313
33.91600;0.28705;3055.28659;0.19340
33.92600;0.28717;3056.46900;0.19337
33.93600;0.28729;3057.75050;0.19311
33.94600;0.28741;3059.14115;0.19361
33.95600;0.28753;3060.64673;0.19382
33.96600;0.28765;3062.37880;0.19440
33.97600;0.28777;3064.16173;0.19484
33.98600;0.28789;3065.60937;0.19498
33.99600;0.28801;3066.82922;0.19515
34.00600;0.28813;3067.91384;0.19499
34.01600;0.28819;3069.02658;0.19489
34.02600;0.28830;3070.10002;0.19478
34.03600;0.28842;3071.03582;0.19518
34.04600;0.28854;3072.28100;0.19510
34.05600;0.28866;3073.73740;0.19486
34.06600;0.28878;3075.35604;0.19526
34.07600;0.28890;3076.94357;0.19578
34.08600;0.28896;3078.31708;0.19594
34.09600;0.28908;3079.43802;0.19578
34.10600;0.28920;3080.49861;0.19577
34.11600;0.28932;3081.51022;0.19518
34.12600;0.28944;3082.77458;0.19512
34.13600;0.28950;3084.11531;0.19533
34.14600;0.28962;3085.53446;0.19552
34.15600;0.28974;3086.58220;0.19583
34.16600;0.28986;3087.51296;0.19602
34.17600;0.28992;3088.69295;0.19594
34.18600;0.29004;3089.98208;0.19580
34.19600;0.29016;3091.24030;0.19607
34.20600;0.29028;3092.47319;0.19669
34.21600;0.29034;3093.88712;0.19663
34.22600;0.29046;3095.10268;0.19695
34.23600;0.29058;3096.12527;0.19715
34.24600;0.29070;3097.04375;0.19650
34.25600;0.29082;3098.24403;0.19631
34.26600;0.29094;3099.76116;0.19646
34.27600;0.29106;3101.21737;0.19646
34.28600;0.29112;3102.62199;0.19691
34.29600;0.29123;3104.06610;0.19776
34.30600;0.29135;3105.07677;0.19810
34.31600;0.29147;3106.32940;0.19799
34.32600;0.29159;3107.69361;0.19804
34.33600;0.29177;3108.78195;0.19822
34.34600;0.29189;3110.22848;0.19842
34.35600;0.29201;3112.00824;0.19850
34.36600;0.29213;3113.52983;0.19815
34.37600;0.29231;3115.04286;0.19778
34.38600;0.29243;3116.85633;0.19795
34.39600;0.29261;3118.83427;0.19846
34.40600;0.29273;3120.73957;0.19859
34.41600;0.29291;3122.54112;0.19905
34.42600;0.29303;3124.12996;0.19942
34.43600;0.29315;3125.63702;0.19891
34.44600;0.29327;3127.21469;0.19862
34.45600;0.29345;3128.83444;0.19870
34.46600;0.29357;3130.17815;0.19868
34.47600;0.29369;3131.63549;0.19883
34.48600;0.29381;3133.33832;0.19915
34.49600;0.29393;3135.04674;0.19964
34.50600;0.29404;3136.52121;0.19988
34.51600;0.29416;3138.17598;0.20051
34.52600;0.29428;3139.36919;0.20032
34.53600;0.29440;3140.66373;0.19989
34.54600;0.29452;3142.10653;0.19976
34.55600;0.29470;3143.21481;0.19988
34.56600;0.29482;3144.51307;0.19987
34.57600;0.29494;3145.79308;0.19995
34.58600;0.29506;3147.32827;0.20024
34.59600;0.29518;3149.39581;0.20008
34.60600;0.29536;3151.23163;0.19997
34.61600;0.29548;3153.19858;0.20052
34.62600;0.29560;3154.86491;0.20078
34.63600;0.29572;3156.35875;0.20051
34.64600;0.29584;3158.13199;0.20077
34.65600;0.29596;3159.87542;0.20141
34.66600;0.29608;3161.07720;0.20121
34.67600;0.29620;3162.10650;0.20162
34.68600;0.29632;3163.55713;0.20180
34.69600;0.29644;3164.93474;0.20155
34.70600;0.29656;3166.51352;0.20198
34.71600;0.29668;3167.89411;0.20193
34.72600;0.29680;3169.30749;0.20137
34.73600;0.29691;3170.61134;0.20134
34.74600;0.29703;3171.89619;0.20187
34.75600;0.29715;3173.23282;0.20217
34.76600;0.29727;3174.85780;0.20217
34.77600;0.29739;3176.29538;0.20245
34.78600;0.29751;3177.67225;0.20264
34.79600;0.29763;3178.92656;0.20191
34.80600;0.29775;3180.40513;0.20154
34.81600;0.29787;3181.90381;0.20153
34.82600;0.29799;3183.20803;0.20157
34.83600;0.29811;3184.90639;0.20202
34.84600;0.29823;3186.38012;0.20270
34.85600;0.29835;3187.96970;0.20287
34.86600;0.29847;3189.46727;0.20311
34.87600;0.29859;3190.86872;0.20390
34.88600;0.29871;3192.37337;0.20415
34.89600;0.29883;3193.79047;0.20392
34.90600;0.29889;3194.73781;0.20389
34.91600;0.29901;3196.00664;0.20356
34.92600;0.29913;3197.06164;0.20289
34.93600;0.29925;3198.05741;0.20268
34.94600;0.29937;3199.38101;0.20288
34.95600;0.29943;3200.62600;0.20327
34.96600;0.29955;3201.87025;0.20368
34.97600;0.29966;3203.17559;0.20404
34.98600;0.29978;3204.34459;0.20408
34.99600;0.29990;3205.58883;0.20408
35.00600;0.29996;3207.07597;0.20436
35.01600;0.30008;3208.55901;0.20445
35.02600;0.30020;3209.97424;0.20476
35.03600;0.30032;3211.25947;0.20522
35.04600;0.30044;3212.73617;0.20545
35.05600;0.30056;3213.91448;0.20512
35.06600;0.30062;3215.13712;0.20487
35.07600;0.30074;3216.06509;0.20522
35.08600;0.30086;3216.99865;0.20515
35.09600;0.30098;3217.92178;0.20524
35.10600;0.30104;3219.21520;0.20555
35.11600;0.30116;3220.52799;0.20525
35.12600;0.30128;3221.97378;0.20533
35.13600;0.30140;3223.45831;0.20571
35.14600;0.30152;3224.81804;0.20579
35.15600;0.30164;3226.08054;0.20608
35.16600;0.30176;3227.20893;0.20669
35.17600;0.30188;3228.43380;0.20663
35.18600;0.30200;3229.92727;0.20630
35.19600;0.30212;3231.75229;0.20677
35.20600;0.30224;3233.40856;0.20659
35.21600;0.30242;3234.84950;0.20623
35.22600;0.30253;3235.87023;0.20623
35.23600;0.30265;3237.12528;0.20644
35.24600;0.30283;3238.47495;0.20654
35.25600;0.30295;3239.89019;0.20635
35.26600;0.30307;3241.74799;0.20630
35.27600;0.30325;3243.68663;0.20596
35.28600;0.30337;3245.62229;0.20643
35.29600;0.30349;3247.45364;0.20716
35.30600;0.30367;3249.05999;0.20736
