Tempo;Corsa;Carico;Deformazione 1
0.84400;0.00975;136.16639;-0.04107
0.85400;0.00987;137.09759;-0.04132
0.86400;0.00998;138.04773;-0.04125
0.87400;0.01010;139.30399;-0.04114
0.88400;0.01028;140.56092;-0.04112
0.89400;0.01040;141.56122;-0.04095
0.90400;0.01052;142.41114;-0.04109
0.91400;0.01070;142.92037;-0.04108
0.92400;0.01082;143.47722;-0.04065
0.93400;0.01100;144.36317;-0.04020
0.94400;0.01112;145.49252;-0.04004
0.95400;0.01124;146.50198;-0.03982
0.96400;0.01142;147.42572;-0.03968
0.97400;0.01154;148.26902;-0.03974
0.98400;0.01166;149.08046;-0.03980
0.99400;0.01178;149.58165;-0.03954
1.00400;0.01190;150.33142;-0.03942
1.01400;0.01202;151.26885;-0.03980
1.02400;0.01220;151.91480;-0.03959
1.03400;0.01232;152.58241;-0.03940
1.04400;0.01244;153.48699;-0.03933
1.05400;0.01256;154.23690;-0.03908
1.06400;0.01268;154.91563;-0.03887
1.07400;0.01279;155.68000;-0.03908
1.08400;0.01291;156.48935;-0.03913
1.09400;0.01303;157.46953;-0.03880
1.10400;0.01315;158.33285;-0.03858
1.11400;0.01327;159.34594;-0.03833
1.12400;0.01345;160.36297;-0.03783
1.13400;0.01357;161.42873;-0.03768
1.14400;0.01369;162.34561;-0.03848
1.15400;0.01381;163.16050;-0.03887
1.16400;0.01393;163.56840;-0.03899
1.17400;0.01405;163.97309;-0.03876
1.18400;0.01417;164.56544;-0.03829
1.19400;0.01429;165.40781;-0.03737
1.20400;0.01441;166.49562;-0.03738
1.21400;0.01453;167.55692;-0.03784
1.22400;0.01465;168.51500;-0.03793
1.23400;0.01477;169.14454;-0.03781
1.24400;0.01489;169.81912;-0.03814
1.25400;0.01501;170.52875;-0.03843
1.26400;0.01513;171.29738;-0.03854
1.27400;0.01525;171.89116;-0.03858
1.28400;0.01537;172.63261;-0.03868
1.29400;0.01549;173.38274;-0.03849
1.30400;0.01561;174.30577;-0.03815
1.31400;0.01578;175.19395;-0.03787
1.32400;0.01590;176.20188;-0.03748
1.33400;0.01602;177.31211;-0.03724
1.34400;0.01614;177.92949;-0.03709
1.35400;0.01626;178.65860;-0.03711
1.36400;0.01638;179.41892;-0.03713
1.37400;0.01650;180.09696;-0.03755
1.38400;0.01662;180.90521;-0.03751
1.39400;0.01674;181.64164;-0.03676
1.40400;0.01686;182.43047;-0.03646
1.41400;0.01698;183.27900;-0.03650
1.42400;0.01710;183.96081;-0.03682
1.43400;0.01722;184.54854;-0.03689
1.44400;0.01728;185.17589;-0.03729
1.45400;0.01740;185.88564;-0.03736
1.46400;0.01752;186.72068;-0.03678
1.47400;0.01764;187.44112;-0.03618
1.48400;0.01776;187.97644;-0.03615
1.49400;0.01788;188.52712;-0.03577
1.50400;0.01794;189.12205;-0.03563
1.51400;0.01806;189.65682;-0.03616
1.52400;0.01818;190.23413;-0.03650
1.53400;0.01824;190.78674;-0.03645
1.54400;0.01836;191.38040;-0.03658
1.55400;0.01847;192.00944;-0.03634
1.56400;0.01859;192.52136;-0.03581
1.57400;0.01865;193.28150;-0.03593
1.58400;0.01877;194.33546;-0.03607
1.59400;0.01889;195.10387;-0.03569
1.60400;0.01901;195.68820;-0.03526
1.61400;0.01907;196.08927;-0.03531
1.62400;0.01919;196.55388;-0.03539
1.63400;0.01931;197.10346;-0.03547
1.64400;0.01943;197.75617;-0.03607
1.65400;0.01955;198.67779;-0.03596
1.66400;0.01967;199.61956;-0.03516
1.67400;0.01979;200.21226;-0.03521
1.68400;0.01991;200.70428;-0.03540
1.69400;0.02003;201.34179;-0.03514
1.70400;0.02015;202.05590;-0.03483
1.71400;0.02027;202.67498;-0.03533
1.72400;0.02039;203.15200;-0.03521
1.73400;0.02057;203.90768;-0.03487
1.74400;0.02069;204.88852;-0.03512
1.75400;0.02081;205.77728;-0.03482
1.76400;0.02099;206.51331;-0.03419
1.77400;0.02111;207.25245;-0.03420
1.78400;0.02129;207.84840;-0.03424
1.79400;0.02140;208.85610;-0.03394
1.80400;0.02152;209.80914;-0.03463
1.81400;0.02170;210.78885;-0.03542
1.82400;0.02182;211.50736;-0.03463
1.83400;0.02194;212.19919;-0.03426
1.84400;0.02206;212.94896;-0.03435
1.85400;0.02218;213.64749;-0.03359
1.86400;0.02230;214.48412;-0.03310
1.87400;0.02248;215.02182;-0.03374
1.88400;0.02254;215.26504;-0.03410
1.89400;0.02272;215.88029;-0.03424
1.90400;0.02284;216.47043;-0.03502
1.91400;0.02296;217.41972;-0.03552
1.92400;0.02308;218.62013;-0.03473
1.93400;0.02320;219.72505;-0.03413
1.94400;0.02332;220.52207;-0.03385
1.95400;0.02350;221.20662;-0.03363
1.96400;0.02362;221.62043;-0.03291
1.97400;0.02374;222.13508;-0.03307
1.98400;0.02386;222.53869;-0.03234
1.99400;0.02398;223.03935;-0.03197
2.00400;0.02410;223.68152;-0.03240
2.01400;0.02421;224.53635;-0.03240
2.02400;0.02433;225.46251;-0.03242
2.03400;0.02445;226.38629;-0.03249
2.04400;0.02457;227.22073;-0.03231
2.05400;0.02469;228.01589;-0.03156
2.06400;0.02481;228.62295;-0.03157
2.07400;0.02493;229.25336;-0.03197
2.08400;0.02505;229.89125;-0.03182
2.09400;0.02517;230.40152;-0.03114
2.10400;0.02529;231.05196;-0.03139
2.11400;0.02541;231.67580;-0.03203
2.12400;0.02553;232.31865;-0.03227
2.13400;0.02565;233.05237;-0.03221
2.14400;0.02577;233.66741;-0.03156
2.15400;0.02589;234.20320;-0.03113
2.16400;0.02601;234.92067;-0.03142
2.17400;0.02613;235.67080;-0.03164
2.18400;0.02625;236.61598;-0.03183
2.19400;0.02637;237.43045;-0.03186
2.20400;0.02649;238.25101;-0.03202
2.21400;0.02661;239.06117;-0.03148
2.22400;0.02673;239.96653;-0.03121
2.23400;0.02685;241.14293;-0.03126
2.24400;0.02697;242.11789;-0.03108
2.25400;0.02708;242.73165;-0.03080
2.26400;0.02720;243.24008;-0.03091
2.27400;0.02726;243.78255;-0.03075
2.28400;0.02738;244.28018;-0.03065
2.29400;0.02750;244.99544;-0.03099
2.30400;0.02762;245.55160;-0.03065
2.31400;0.02774;246.00530;-0.02964
2.32400;0.02786;246.37703;-0.02973
2.33400;0.02792;246.80283;-0.03029
2.34400;0.02804;247.37539;-0.03041
2.35400;0.02816;248.11013;-0.03099
2.36400;0.02828;248.88436;-0.03125
2.37400;0.02834;249.56129;-0.03099
2.38400;0.02846;250.28996;-0.03097
2.39400;0.02858;250.94333;-0.03148
2.40400;0.02864;251.80611;-0.03134
2.41400;0.02876;252.29799;-0.03060
2.42400;0.02888;252.73822;-0.03031
2.43400;0.02900;253.19881;-0.02966
2.44400;0.02906;253.87222;-0.02913
2.45400;0.02918;254.73130;-0.02909
2.46400;0.02930;255.52718;-0.02893
2.47400;0.02936;256.30887;-0.02870
2.48400;0.02948;256.88095;-0.02882
2.49400;0.02960;257.24012;-0.02923
2.50400;0.02972;257.55034;-0.02930
2.51400;0.02983;258.03859;-0.02928
2.52400;0.02995;258.43792;-0.02923
2.53400;0.03001;259.14139;-0.02848
2.54400;0.03013;260.02389;-0.02813
2.55400;0.03031;260.91444;-0.02836
2.56400;0.03037;261.57380;-0.02817
2.57400;0.03055;262.18533;-0.02807
2.58400;0.03067;262.67960;-0.02829
2.59400;0.03079;263.25423;-0.02782
2.60400;0.03091;264.06373;-0.02756
2.61400;0.03109;264.97056;-0.02755
2.62400;0.03121;265.74549;-0.02800
2.63400;0.03139;266.53972;-0.02813
2.64400;0.03151;267.34476;-0.02844
2.65400;0.03169;268.26926;-0.02892
2.66400;0.03181;269.47455;-0.02891
2.67400;0.03199;270.53349;-0.02881
2.68400;0.03211;271.44416;-0.02801
2.69400;0.03223;272.62131;-0.02697
2.70400;0.03235;273.43309;-0.02656
2.71400;0.03247;273.96658;-0.02674
2.72400;0.03259;274.63427;-0.02670
2.73400;0.03270;275.32722;-0.02728
2.74400;0.03282;275.74247;-0.02772
2.75400;0.03300;276.29314;-0.02818
2.76400;0.03312;276.79659;-0.02822
2.77400;0.03324;277.53676;-0.02799
2.78400;0.03336;278.22373;-0.02806
2.79400;0.03348;279.10802;-0.02787
2.80400;0.03360;279.86970;-0.02720
2.81400;0.03372;280.67592;-0.02739
2.82400;0.03384;281.27993;-0.02712
2.83400;0.03402;281.78366;-0.02693
2.84400;0.03414;282.53696;-0.02680
2.85400;0.03426;283.47981;-0.02645
2.86400;0.03438;284.44331;-0.02593
2.87400;0.03450;285.32688;-0.02609
2.88400;0.03462;286.28563;-0.02615
2.89400;0.03474;287.33748;-0.02585
2.90400;0.03486;287.99672;-0.02580
2.91400;0.03498;288.71358;-0.02584
2.92400;0.03510;289.35017;-0.02598
2.93400;0.03522;289.79604;-0.02559
2.94400;0.03534;290.30237;-0.02551
2.95400;0.03546;291.01984;-0.02542
2.96400;0.03557;291.76853;-0.02475
2.97400;0.03569;292.40071;-0.02498
2.98400;0.03581;292.90696;-0.02527
2.99400;0.03593;293.73700;-0.02460
3.00400;0.03605;294.19709;-0.02421
3.01400;0.03617;294.77738;-0.02474
3.02400;0.03629;295.39897;-0.02463
3.03400;0.03641;295.93979;-0.02456
3.04400;0.03653;296.90047;-0.02485
3.05400;0.03665;298.03694;-0.02431
3.06400;0.03677;298.82845;-0.02381
3.07400;0.03689;299.44787;-0.02442
3.08400;0.03701;300.10454;-0.02490
3.09400;0.03713;300.63740;-0.02472
3.10400;0.03725;301.20283;-0.02488
3.11400;0.03737;302.07501;-0.02514
3.12400;0.03749;302.83025;-0.02448
3.13400;0.03761;303.57698;-0.02452
3.14400;0.03773;304.14406;-0.02477
3.15400;0.03779;304.83187;-0.02402
3.16400;0.03791;305.67052;-0.02337
3.17400;0.03803;306.52129;-0.02379
3.18400;0.03815;307.22981;-0.02371
3.19400;0.03827;307.82283;-0.02332
3.20400;0.03838;308.61928;-0.02401
3.21400;0.03844;309.53754;-0.02408
3.22400;0.03856;310.01139;-0.02382
3.23400;0.03868;310.49943;-0.02381
3.24400;0.03880;310.89708;-0.02347
3.25400;0.03892;311.34889;-0.02284
3.26400;0.03898;312.19011;-0.02272
3.27400;0.03910;313.22308;-0.02408
3.28400;0.03922;314.19049;-0.02369
3.29400;0.03934;314.96068;-0.02324
3.30400;0.03940;315.59141;-0.02292
3.31400;0.03952;316.22283;-0.02275
3.32400;0.03964;316.64055;-0.02249
3.33400;0.03970;316.97426;-0.02223
3.34400;0.03982;317.59397;-0.02239
3.35400;0.03994;318.25220;-0.02233
3.36400;0.04006;318.75253;-0.02243
3.37400;0.04018;319.30022;-0.02218
3.38400;0.04030;319.92446;-0.02207
3.39400;0.04042;320.62565;-0.02191
3.40400;0.04054;321.42948;-0.02166
3.41400;0.04066;322.37326;-0.02167
3.42400;0.04078;323.30912;-0.02218
3.43400;0.04090;324.34445;-0.02285
3.44400;0.04102;325.36045;-0.02269
3.45400;0.04114;326.13068;-0.02266
3.46400;0.04125;326.96531;-0.02255
3.47400;0.04143;328.01502;-0.02220
3.48400;0.04155;329.04572;-0.02195
3.49400;0.04173;329.76840;-0.02191
3.50400;0.04185;330.42093;-0.02139
3.51400;0.04203;331.20210;-0.02126
3.52400;0.04215;331.91657;-0.02120
3.53400;0.04227;332.86449;-0.02128
3.54400;0.04245;334.26627;-0.02120
3.55400;0.04257;335.38195;-0.02106
3.56400;0.04269;336.19569;-0.02150
3.57400;0.04281;337.03733;-0.02130
3.58400;0.04299;337.58427;-0.02109
3.59400;0.04311;338.43794;-0.02060
3.60400;0.04323;339.32813;-0.02036
3.61400;0.04335;340.16327;-0.02017
3.62400;0.04347;340.75282;-0.02030
3.63400;0.04359;341.31790;-0.02049
3.64400;0.04371;341.82998;-0.02090
3.65400;0.04383;342.50519;-0.02177
3.66400;0.04401;343.31295;-0.02178
3.67400;0.04412;344.25503;-0.02145
3.68400;0.04424;344.95112;-0.02107
3.69400;0.04436;345.60547;-0.02024
3.70400;0.04448;346.37130;-0.01983
3.71400;0.04460;347.37603;-0.01994
3.72400;0.04472;348.26496;-0.01985
3.73400;0.04490;349.16580;-0.01938
3.74400;0.04502;349.85046;-0.01928
3.75400;0.04514;350.62558;-0.01958
3.76400;0.04526;351.45420;-0.01947
3.77400;0.04538;352.17400;-0.01953
3.78400;0.04550;352.57763;-0.01982
3.79400;0.04562;353.08218;-0.01979
3.80400;0.04574;353.74765;-0.01960
3.81400;0.04580;354.47446;-0.01964
3.82400;0.04592;355.45945;-0.01911
3.83400;0.04604;356.63352;-0.01849
3.84400;0.04616;357.71015;-0.01876
3.85400;0.04628;358.66979;-0.01901
3.86400;0.04640;359.32618;-0.01861
3.87400;0.04652;359.93520;-0.01834
3.88400;0.04664;360.63227;-0.01806
3.89400;0.04676;361.17043;-0.01781
3.90400;0.04687;361.89633;-0.01806
3.91400;0.04699;362.57785;-0.01826
3.92400;0.04711;363.29869;-0.01860
3.93400;0.04723;364.05385;-0.01880
3.94400;0.04735;364.75884;-0.01874
3.95400;0.04747;365.31477;-0.01858
3.96400;0.04759;365.68134;-0.01817
3.97400;0.04771;366.50770;-0.01820
3.98400;0.04783;367.43863;-0.01763
3.99400;0.04795;368.31547;-0.01739
4.00400;0.04807;369.11250;-0.01795
4.01400;0.04813;369.84214;-0.01769
4.02400;0.04825;370.79058;-0.01710
4.03400;0.04837;371.50595;-0.01773
4.04400;0.04849;372.11613;-0.01785
4.05400;0.04861;372.89129;-0.01716
4.06400;0.04873;373.64520;-0.01706
4.07400;0.04879;374.44877;-0.01700
4.08400;0.04891;375.00947;-0.01645
4.09400;0.04903;375.50931;-0.01673
4.10400;0.04915;376.19493;-0.01699
4.11400;0.04927;376.85565;-0.01705
4.12400;0.04933;377.45612;-0.01747
4.13400;0.04945;378.14258;-0.01764
4.14400;0.04957;378.77893;-0.01717
4.15400;0.04963;379.48035;-0.01691
4.16400;0.04974;380.16045;-0.01665
4.17400;0.04986;380.83280;-0.01633
4.18400;0.04998;381.49965;-0.01612
4.19400;0.05004;382.14822;-0.01604
4.20400;0.05016;382.88366;-0.01614
4.21400;0.05028;383.50341;-0.01563
4.22400;0.05040;384.05932;-0.01552
4.23400;0.05052;384.82486;-0.01521
4.24400;0.05064;385.67036;-0.01483
4.25400;0.05070;386.29964;-0.01522
4.26400;0.05082;386.73852;-0.01616
4.27400;0.05094;387.40074;-0.01658
4.28400;0.05106;388.10456;-0.01672
4.29400;0.05118;389.14636;-0.01669
4.30400;0.05130;390.25866;-0.01608
4.31400;0.05142;391.27623;-0.01565
4.32400;0.05160;392.15670;-0.01574
4.33400;0.05172;393.16057;-0.01559
4.34400;0.05184;393.98130;-0.01552
4.35400;0.05202;394.79421;-0.01550
4.36400;0.05214;395.53209;-0.01532
4.37400;0.05226;396.31594;-0.01469
4.38400;0.05244;397.33751;-0.01409
4.39400;0.05255;398.33700;-0.01427
4.40400;0.05273;399.24514;-0.01435
4.41400;0.05285;400.23434;-0.01451
4.42400;0.05297;401.02508;-0.01459
4.43400;0.05309;401.90285;-0.01426
4.44400;0.05327;403.03860;-0.01430
4.45400;0.05339;403.86985;-0.01434
4.46400;0.05351;404.40448;-0.01384
4.47400;0.05363;405.02879;-0.01345
4.48400;0.05375;405.78903;-0.01313
4.49400;0.05387;406.67150;-0.01286
4.50400;0.05399;407.48394;-0.01249
4.51400;0.05411;408.54644;-0.01259
4.52400;0.05423;409.40056;-0.01300
4.53400;0.05435;410.24457;-0.01325
4.54400;0.05447;411.28178;-0.01328
4.55400;0.05459;412.39122;-0.01358
4.56400;0.05471;413.53465;-0.01314
4.57400;0.05489;414.47766;-0.01296
4.58400;0.05501;415.33462;-0.01333
4.59400;0.05513;415.92079;-0.01315
4.60400;0.05525;416.37886;-0.01278
4.61400;0.05537;417.14958;-0.01258
4.62400;0.05548;417.97073;-0.01274
4.63400;0.05560;418.83406;-0.01306
4.64400;0.05572;419.70233;-0.01345
4.65400;0.05584;420.39682;-0.01314
4.66400;0.05596;421.15999;-0.01306
4.67400;0.05608;421.98640;-0.01359
4.68400;0.05620;422.65891;-0.01322
4.69400;0.05632;423.34776;-0.01258
4.70400;0.05644;424.04719;-0.01245
4.71400;0.05656;424.83634;-0.01246
4.72400;0.05668;425.57903;-0.01232
4.73400;0.05680;426.34085;-0.01221
4.74400;0.05692;427.17769;-0.01231
4.75400;0.05704;427.94347;-0.01249
4.76400;0.05716;428.58329;-0.01287
4.77400;0.05728;429.13938;-0.01250
4.78400;0.05740;429.88705;-0.01179
4.79400;0.05752;430.52356;-0.01136
4.80400;0.05764;431.54778;-0.01116
4.81400;0.05776;432.67231;-0.01081
4.82400;0.05788;433.64461;-0.01055
4.83400;0.05800;434.43013;-0.01076
4.84400;0.05812;434.94739;-0.01091
4.85400;0.05823;435.25063;-0.01088
4.86400;0.05835;435.74912;-0.01141
4.87400;0.05847;436.45394;-0.01139
4.88400;0.05853;437.39881;-0.01150
4.89400;0.05865;438.35118;-0.01110
4.90400;0.05877;439.19263;-0.01103
4.91400;0.05889;439.84223;-0.01122
4.92400;0.05901;440.33364;-0.01122
4.93400;0.05913;440.99926;-0.01093
4.94400;0.05919;441.52187;-0.01069
4.95400;0.05931;442.34907;-0.01015
4.96400;0.05943;443.13236;-0.01006
4.97400;0.05955;443.98690;-0.01000
4.98400;0.05967;444.76138;-0.00977
4.99400;0.05973;445.62123;-0.00992
5.00400;0.05985;446.27944;-0.00957
5.01400;0.05997;446.89579;-0.00917
5.02400;0.06009;447.68490;-0.00939
5.03400;0.06015;448.46912;-0.00927
5.04400;0.06027;449.24952;-0.00890
5.05400;0.06039;449.73153;-0.00899
5.06400;0.06051;450.51742;-0.00950
5.07400;0.06057;451.38523;-0.00971
5.08400;0.06069;452.30826;-0.00962
5.09400;0.06081;453.36233;-0.00945
5.10400;0.06093;454.29519;-0.00964
5.11400;0.06105;455.09511;-0.00964
5.12400;0.06116;455.60203;-0.00978
5.13400;0.06122;456.08622;-0.00975
5.14400;0.06134;456.81815;-0.00945
5.15400;0.06152;457.42937;-0.00919
5.16400;0.06164;457.93848;-0.00905
5.17400;0.06176;458.74612;-0.00910
5.18400;0.06188;459.54832;-0.00946
5.19400;0.06200;460.71718;-0.00976
5.20400;0.06212;461.90824;-0.00945
5.21400;0.06224;463.16553;-0.00897
5.22400;0.06242;464.32139;-0.00871
5.23400;0.06254;465.26324;-0.00789
5.24400;0.06266;466.18804;-0.00684
5.25400;0.06284;466.82451;-0.00598
5.26400;0.06296;467.29264;-0.00604
5.27400;0.06308;468.17837;-0.00669
5.28400;0.06326;469.40646;-0.00710
5.29400;0.06338;470.65020;-0.00727
5.30400;0.06350;471.84918;-0.00741
5.31400;0.06368;472.72514;-0.00716
5.32400;0.06380;473.51103;-0.00730
5.33400;0.06391;474.42326;-0.00692
5.34400;0.06403;475.43347;-0.00699
5.35400;0.06415;476.60377;-0.00716
5.36400;0.06427;477.48941;-0.00708
5.37400;0.06439;478.38571;-0.00691
5.38400;0.06451;479.28151;-0.00721
5.39400;0.06469;479.96826;-0.00688
5.40400;0.06481;480.92627;-0.00650
5.41400;0.06493;482.02341;-0.00735
5.42400;0.06505;483.29965;-0.00752
5.43400;0.06523;484.26124;-0.00647
5.44400;0.06535;484.98092;-0.00556
5.45400;0.06547;486.02703;-0.00519
5.46400;0.06559;487.44557;-0.00477
5.47400;0.06571;488.55785;-0.00499
5.48400;0.06583;489.26380;-0.00562
5.49400;0.06601;489.93342;-0.00594
5.50400;0.06613;490.71126;-0.00620
5.51400;0.06625;491.72463;-0.00628
5.52400;0.06637;492.57949;-0.00627
5.53400;0.06649;493.17526;-0.00626
5.54400;0.06661;493.92157;-0.00637
5.55400;0.06673;494.64162;-0.00615
5.56400;0.06684;495.42910;-0.00582
5.57400;0.06696;496.24820;-0.00548
5.58400;0.06708;497.02213;-0.00558
5.59400;0.06720;497.91918;-0.00541
5.60400;0.06726;498.72459;-0.00563
5.61400;0.06744;499.76469;-0.00619
5.62400;0.06750;500.33801;-0.00629
5.63400;0.06762;500.90868;-0.00565
5.64400;0.06774;501.71791;-0.00572
5.65400;0.06786;502.75577;-0.00540
5.66400;0.06798;503.50465;-0.00477
5.67400;0.06810;504.22805;-0.00388
5.68400;0.06822;505.01940;-0.00402
5.69400;0.06834;505.95365;-0.00405
5.70400;0.06846;506.90933;-0.00486
5.71400;0.06858;507.79153;-0.00567
5.72400;0.06870;508.87498;-0.00609
5.73400;0.06882;509.71387;-0.00556
5.74400;0.06894;510.36384;-0.00538
5.75400;0.06906;510.99253;-0.00471
5.76400;0.06912;511.80241;-0.00405
5.77400;0.06924;512.74844;-0.00393
5.78400;0.06936;513.68256;-0.00395
5.79400;0.06948;514.65826;-0.00321
5.80400;0.06959;515.28616;-0.00311
5.81400;0.06971;516.03923;-0.00310
5.82400;0.06983;516.85879;-0.00354
5.83400;0.06989;517.88706;-0.00358
5.84400;0.07001;518.87110;-0.00312
5.85400;0.07013;519.54542;-0.00286
5.86400;0.07025;520.08945;-0.00281
5.87400;0.07037;520.70706;-0.00283
5.88400;0.07043;521.19354;-0.00325
5.89400;0.07055;521.82078;-0.00332
5.90400;0.07067;522.51988;-0.00368
5.91400;0.07079;523.24771;-0.00388
5.92400;0.07085;524.14937;-0.00380
5.93400;0.07097;525.11119;-0.00406
5.94400;0.07109;525.64032;-0.00412
5.95400;0.07121;525.96754;-0.00309
5.96400;0.07133;526.65332;-0.00223
5.97400;0.07145;527.43806;-0.00159
5.98400;0.07157;528.33734;-0.00127
5.99400;0.07163;529.39495;-0.00160
6.00400;0.07175;530.47277;-0.00262
6.01400;0.07187;531.69322;-0.00293
6.02400;0.07199;532.53472;-0.00236
6.03400;0.07211;533.28020;-0.00197
6.04400;0.07223;534.17995;-0.00203
6.05400;0.07235;535.03499;-0.00146
6.06400;0.07246;535.89465;-0.00119
6.07400;0.07258;536.82374;-0.00128
6.08400;0.07276;537.65168;-0.00139
6.09400;0.07288;538.47665;-0.00120
6.10400;0.07300;539.15000;-0.00122
6.11400;0.07312;540.15620;-0.00118
6.12400;0.07330;541.09422;-0.00136
6.13400;0.07342;542.21991;-0.00135
6.14400;0.07354;543.11212;-0.00089
6.15400;0.07372;544.48871;-0.00046
6.16400;0.07384;545.60928;-0.00020
6.17400;0.07396;546.71876;0.00019
6.18400;0.07414;547.82061;0.00016
6.19400;0.07426;548.85102;0.00001
6.20400;0.07438;549.75785;-0.00045
6.21400;0.07450;550.73132;-0.00002
6.22400;0.07462;551.40024;0.00069
6.23400;0.07474;552.24462;0.00022
6.24400;0.07486;553.33730;0.00002
6.25400;0.07498;554.58425;-0.00029
6.26400;0.07516;555.76884;-0.00080
6.27400;0.07527;556.89733;-0.00058
6.28400;0.07539;557.85622;-0.00061
6.29400;0.07551;558.59559;-0.00098
6.30400;0.07563;559.45637;-0.00033
6.31400;0.07575;560.70611;0.00043
6.32400;0.07593;561.62807;0.00013
6.33400;0.07605;562.41639;0.00044
6.34400;0.07617;563.13779;0.00093
6.35400;0.07629;563.89621;0.00049
6.36400;0.07641;564.64230;-0.00008
6.37400;0.07653;565.40356;0.00006
6.38400;0.07665;566.39533;0.00027
6.39400;0.07677;567.52623;0.00063
6.40400;0.07689;568.67902;0.00111
6.41400;0.07701;569.66790;0.00133
6.42400;0.07713;570.47019;0.00105
6.43400;0.07725;571.42912;0.00175
6.44400;0.07737;572.20282;0.00240
6.45400;0.07749;573.08851;0.00205
6.46400;0.07761;574.18542;0.00164
6.47400;0.07773;575.39660;0.00143
6.48400;0.07785;576.52416;0.00087
6.49400;0.07791;577.39574;0.00066
6.50400;0.07803;578.01437;0.00148
6.51400;0.07814;578.30648;0.00198
6.52400;0.07826;578.63193;0.00221
6.53400;0.07838;579.17992;0.00291
6.54400;0.07850;579.87282;0.00309
6.55400;0.07862;580.66365;0.00251
6.56400;0.07874;581.58822;0.00217
6.57400;0.07886;583.15401;0.00212
6.58400;0.07898;584.38410;0.00198
6.59400;0.07910;585.29065;0.00283
6.60400;0.07922;586.13219;0.00318
6.61400;0.07934;587.05276;0.00251
6.62400;0.07946;588.02306;0.00170
